x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
-0.0,0.0,0.0,0.12375634908676147,-0.055603206157684326,-0.04782978445291519,0.201518714427948,-0.14755845069885254,-0.07271824777126312,0.19636547565460205,-0.2405417561531067,-0.09526851773262024,0.15263357758522034,-0.3039166033267975,-0.1061263307929039,0.08796751499176025,-0.22875693440437317,-0.038243141025304794,0.09216219186782837,-0.28555265069007874,-0.09076686203479767,0.09767848253250122,-0.19429337978363037,-0.10521118342876434,0.08899688720703125,-0.1740868091583252,-0.11119101941585541,0.0034520626068115234,-0.2170783281326294,-0.04073379933834076,0.018533706665039062,-0.26945140957832336,-0.10253436118364334,0.03356611728668213,-0.16903412342071533,-0.10349664837121964,0.020077526569366455,-0.16251856088638306,-0.0939665362238884,-0.07352519035339355,-0.1971040964126587,-0.052451543509960175,-0.05962634086608887,-0.2531268298625946,-0.11410613358020782,-0.03362429141998291,-0.158117413520813,-0.08139876276254654,-0.045944392681121826,-0.15457820892333984,-0.0481245256960392,-0.1472381353378296,-0.16833269596099854,-0.06884568929672241,-0.1302858591079712,-0.21347078680992126,-0.09749326854944229,-0.0956352949142456,-0.14814412593841553,-0.06939048320055008,-0.09713542461395264,-0.1347140073776245,-0.04392804577946663,A
-0.0,0.0,0.0,0.11892127990722656,-0.0523495078086853,-0.04802185297012329,0.19787105917930603,-0.14244508743286133,-0.07246826589107513,0.19316095113754272,-0.2387336790561676,-0.0944555476307869,0.14999493956565857,-0.3040972948074341,-0.10468075424432755,0.08772587776184082,-0.2247304618358612,-0.03600122407078743,0.08801448345184326,-0.2840893268585205,-0.0901273712515831,0.09295213222503662,-0.1933690905570984,-0.1056729331612587,0.08408248424530029,-0.17222869396209717,-0.11191084235906601,0.0027391910552978516,-0.21314799785614014,-0.03891846537590027,0.012806951999664307,-0.26699090003967285,-0.10040856152772903,0.029843270778656006,-0.16845929622650146,-0.10221625119447708,0.019336462020874023,-0.16275811195373535,-0.09315785020589828,-0.07374376058578491,-0.19359618425369263,-0.05139205977320671,-0.06429123878479004,-0.24816346168518066,-0.11492596566677094,-0.03724408149719238,-0.15444117784500122,-0.08385080844163895,-0.04629409313201904,-0.15204256772994995,-0.05084032192826271,-0.14768141508102417,-0.1647566556930542,-0.06824526190757751,-0.13328957557678223,-0.21232247352600098,-0.09955257177352905,-0.09949958324432373,-0.14653950929641724,-0.07209967821836472,-0.09883701801300049,-0.13208919763565063,-0.0462103933095932,A
-0.0,0.0,0.0,0.12551379203796387,-0.052737265825271606,-0.05364500358700752,0.20959311723709106,-0.13813424110412598,-0.08371647447347641,0.21635007858276367,-0.22696319222450256,-0.11186633259057999,0.16749924421310425,-0.2907766103744507,-0.1283203661441803,0.09083515405654907,-0.23328030109405518,-0.04414180666208267,0.10519611835479736,-0.2917911410331726,-0.0990338996052742,0.10563069581985474,-0.1967095136642456,-0.1138804480433464,0.09614020586013794,-0.16845232248306274,-0.11964737623929977,-0.001964867115020752,-0.22562545537948608,-0.045558758080005646,0.01951652765274048,-0.28398847579956055,-0.11102692782878876,0.03499484062194824,-0.1717306673526764,-0.11359238624572754,0.020351052284240723,-0.1599748432636261,-0.10427245497703552,-0.0861579179763794,-0.20823875069618225,-0.05633263289928436,-0.07031995058059692,-0.27254197001457214,-0.12458766251802444,-0.03835654258728027,-0.16567867994308472,-0.09279598295688629,-0.047035276889801025,-0.15320611000061035,-0.05784975364804268,-0.16467535495758057,-0.18119844794273376,-0.07205269485712051,-0.15273725986480713,-0.23322799801826477,-0.10666206479072571,-0.1108468770980835,-0.1632164716720581,-0.07877883315086365,-0.10470128059387207,-0.14230161905288696,-0.051816292107105255,A
-0.0,0.0,0.0,0.11319231986999512,-0.0697459876537323,-0.05408516526222229,0.1912558674812317,-0.163600891828537,-0.08524239808320999,0.19554683566093445,-0.2496572732925415,-0.11416298151016235,0.13546830415725708,-0.30055564641952515,-0.13098032772541046,0.06919550895690918,-0.2372114062309265,-0.04874140024185181,0.07830780744552612,-0.29956161975860596,-0.10316434502601624,0.08477050065994263,-0.20386642217636108,-0.114094078540802,0.0792052149772644,-0.17731702327728271,-0.1172107607126236,-0.022141635417938232,-0.21797889471054077,-0.050433382391929626,-0.003254115581512451,-0.2773136496543884,-0.11690711975097656,0.01811230182647705,-0.16869652271270752,-0.11655807495117188,0.004684865474700928,-0.15873438119888306,-0.10490671545267105,-0.10420560836791992,-0.18984666466712952,-0.061390213668346405,-0.08978354930877686,-0.2510112524032593,-0.1298811435699463,-0.05324047803878784,-0.14989161491394043,-0.09565415978431702,-0.061656832695007324,-0.14180952310562134,-0.058893874287605286,-0.17702656984329224,-0.1520588994026184,-0.07719599455595016,-0.16854435205459595,-0.20574313402175903,-0.11012935638427734,-0.12393790483474731,-0.14051663875579834,-0.08035079389810562,-0.11797517538070679,-0.1217721700668335,-0.0525902658700943,A
-0.0,0.0,0.0,0.1221972405910492,-0.05972442030906677,-0.05470598116517067,0.20217373967170715,-0.14618992805480957,-0.08626559376716614,0.2068013846874237,-0.23277008533477783,-0.11615582555532455,0.15452083945274353,-0.29431456327438354,-0.1343199759721756,0.07599765062332153,-0.23438966274261475,-0.04596066474914551,0.08895042538642883,-0.2974795401096344,-0.10041694343090057,0.09416630864143372,-0.2024388611316681,-0.11422135680913925,0.08523213863372803,-0.17333659529685974,-0.11966384202241898,-0.01526021957397461,-0.22336739301681519,-0.047409024089574814,0.006847262382507324,-0.2836986780166626,-0.11537015438079834,0.02641865611076355,-0.17458564043045044,-0.11924176663160324,0.010478496551513672,-0.1610768735408783,-0.11058124154806137,-0.09834939241409302,-0.20233803987503052,-0.05817781761288643,-0.08302426338195801,-0.2685168385505676,-0.12776042520999908,-0.0477142333984375,-0.16762542724609375,-0.09667182713747025,-0.05719482898712158,-0.1552245020866394,-0.06223165988922119,-0.17640870809555054,-0.1713131070137024,-0.07393989711999893,-0.1652892827987671,-0.2295163869857788,-0.1091315895318985,-0.11751657724380493,-0.1621781587600708,-0.08143001049757004,-0.10793530941009521,-0.13863807916641235,-0.05481778085231781,A
0.0,0.0,0.0,0.15417462587356567,-0.07528752088546753,-0.04378852993249893,0.2728610038757324,-0.20134401321411133,-0.07109341025352478,0.33583128452301025,-0.2780132591724396,-0.09577837586402893,0.3238735795021057,-0.3309716284275055,-0.10834141075611115,0.14235836267471313,-0.3577156066894531,-0.08781951665878296,0.25922757387161255,-0.39717555046081543,-0.1541561484336853,0.26213598251342773,-0.2932666838169098,-0.1724160611629486,0.22446489334106445,-0.2665194272994995,-0.1776607185602188,0.052394211292266846,-0.35783037543296814,-0.10352734476327896,0.1856158971786499,-0.3575950264930725,-0.17309920489788055,0.18347150087356567,-0.23557314276695251,-0.18274354934692383,0.14054566621780396,-0.23514580726623535,-0.18296697735786438,-0.02553132176399231,-0.3199225962162018,-0.12493792176246643,0.10120391845703125,-0.3113905191421509,-0.19569237530231476,0.11404865980148315,-0.1968376636505127,-0.17909720540046692,0.07421094179153442,-0.20140677690505981,-0.1592942178249359,-0.09608733654022217,-0.2671464681625366,-0.14974242448806763,0.01213693618774414,-0.2501971423625946,-0.19688287377357483,0.039071857929229736,-0.18069034814834595,-0.18188261985778809,0.004344582557678223,-0.18244612216949463,-0.16566112637519836,A
0.0,0.0,0.0,0.1397174596786499,-0.10061681270599365,-0.06210378184914589,0.245624840259552,-0.2321481704711914,-0.09878894686698914,0.27800053358078003,-0.330644428730011,-0.12610578536987305,0.24171239137649536,-0.4001290202140808,-0.1401945799589157,0.05072736740112305,-0.38715043663978577,-0.09800716489553452,0.18905723094940186,-0.4075494706630707,-0.16087588667869568,0.19920533895492554,-0.2930472195148468,-0.1755467653274536,0.1495315432548523,-0.27995407581329346,-0.1804259568452835,-0.04070395231246948,-0.37907537817955017,-0.09964174032211304,0.11057418584823608,-0.36470434069633484,-0.16572663187980652,0.12821465730667114,-0.23594239354133606,-0.17233754694461823,0.08057749271392822,-0.2457580268383026,-0.1729460507631302,-0.1096000075340271,-0.3358425796031952,-0.10623885691165924,0.04055744409561157,-0.32225996255874634,-0.17809943854808807,0.06250268220901489,-0.20734620094299316,-0.1558411419391632,0.017307281494140625,-0.21190142631530762,-0.13269221782684326,-0.16907194256782532,-0.2737661898136139,-0.11629068106412888,-0.04583960771560669,-0.2826786935329437,-0.1626184731721878,-0.009705662727355957,-0.20926302671432495,-0.14119969308376312,-0.04485374689102173,-0.1963585615158081,-0.11921310424804688,A
-0.0,0.0,0.0,0.14577440917491913,-0.11022359132766724,-0.03163570165634155,0.23756274580955505,-0.24749135971069336,-0.05478541925549507,0.262031614780426,-0.34770482778549194,-0.08224358409643173,0.20955705642700195,-0.4094080626964569,-0.0991264060139656,0.05973613262176514,-0.3810805380344391,-0.02945980429649353,0.1791660040616989,-0.4253633916378021,-0.0912071168422699,0.18289491534233093,-0.30230316519737244,-0.11232765018939972,0.14962276816368103,-0.2798188328742981,-0.12326940894126892,-0.03183361887931824,-0.36435532569885254,-0.04394182935357094,0.10892531275749207,-0.38000375032424927,-0.11599662154912949,0.1178012490272522,-0.24086597561836243,-0.10944775491952896,0.05834919214248657,-0.24575206637382507,-0.09098980575799942,-0.1097281277179718,-0.31701743602752686,-0.06807595491409302,0.015275388956069946,-0.3219231367111206,-0.1367678940296173,0.04286247491836548,-0.20312488079071045,-0.09403157979249954,-0.014968812465667725,-0.21535807847976685,-0.049485571682453156,-0.16959813237190247,-0.2599727511405945,-0.09624294191598892,-0.06393411755561829,-0.27550360560417175,-0.12354397028684616,-0.013721495866775513,-0.20109152793884277,-0.09044818580150604,-0.052990227937698364,-0.19923561811447144,-0.059253983199596405,A
0.0,0.0,0.0,0.1297808289527893,-0.05695289373397827,0.004729663487523794,0.21285200119018555,-0.12722820043563843,0.024243628606200218,0.19953984022140503,-0.2083430290222168,0.03442259505391121,0.13958972692489624,-0.2328212857246399,0.044319868087768555,0.11432653665542603,-0.19064116477966309,0.08435060828924179,0.12210488319396973,-0.2539359927177429,0.08486590534448624,0.13245069980621338,-0.2111833691596985,0.07021822780370712,0.13453811407089233,-0.17294549942016602,0.06043389067053795,0.04494196176528931,-0.19869303703308105,0.07680807262659073,0.05655109882354736,-0.2585453689098358,0.06821770966053009,0.064395010471344,-0.1962636411190033,0.03909370303153992,0.059088826179504395,-0.14847004413604736,0.023713110014796257,-0.0217248797416687,-0.19902309775352478,0.0648476630449295,-0.0027090907096862793,-0.26204943656921387,0.048327770084142685,0.007170379161834717,-0.1947682499885559,0.035695936530828476,0.0010433197021484375,-0.14560425281524658,0.033906158059835434,-0.09547984600067139,-0.1872054636478424,0.05366146191954613,-0.08250856399536133,-0.2654059827327728,0.0496642179787159,-0.058376848697662354,-0.22743794322013855,0.05998599901795387,-0.04454326629638672,-0.18481293320655823,0.07103140652179718,A
0.0,0.0,0.0,0.13427460193634033,-0.06115692853927612,0.013920966535806656,0.21154648065567017,-0.1289953589439392,0.04032569378614426,0.1990451216697693,-0.21719419956207275,0.05417884886264801,0.15289759635925293,-0.2506641745567322,0.06668084859848022,0.1252496838569641,-0.1966022551059723,0.10994691401720047,0.12917423248291016,-0.26881322264671326,0.11723296344280243,0.12934386730194092,-0.2288171947002411,0.10461467504501343,0.13195419311523438,-0.18819525837898254,0.09496989846229553,0.05116152763366699,-0.2022632360458374,0.09973734617233276,0.05902755260467529,-0.2762173116207123,0.08794607222080231,0.06039005517959595,-0.20890456438064575,0.054616305977106094,0.05960214138031006,-0.1498212218284607,0.03916727006435394,-0.017086386680603027,-0.20175540447235107,0.08510321378707886,-0.0009743571281433105,-0.27602899074554443,0.06626010686159134,0.007668852806091309,-0.20473933219909668,0.05135742202401161,0.008584320545196533,-0.14658212661743164,0.05045895650982857,-0.0923646092414856,-0.19151678681373596,0.07207129150629044,-0.07788944244384766,-0.2724795937538147,0.06712701916694641,-0.057330965995788574,-0.23226046562194824,0.07496821880340576,-0.04202103614807129,-0.18728962540626526,0.08540210127830505,A
0.0,0.0,0.0,0.13322854042053223,-0.07593613862991333,0.005578707437962294,0.20696157217025757,-0.1521979570388794,0.025974737480282784,0.1857510209083557,-0.23673999309539795,0.034139007329940796,0.14711618423461914,-0.2776290774345398,0.042221009731292725,0.09401410818099976,-0.21250858902931213,0.09116329252719879,0.08992451429367065,-0.2862083613872528,0.08409129083156586,0.10442805290222168,-0.24023917317390442,0.06316489726305008,0.10910576581954956,-0.19818010926246643,0.050455160439014435,0.017375648021697998,-0.21339255571365356,0.08051514625549316,0.019514381885528564,-0.28959617018699646,0.061258070170879364,0.03667110204696655,-0.2220277488231659,0.027903331443667412,0.03511101007461548,-0.16631242632865906,0.012095898389816284,-0.05540245771408081,-0.20777860283851624,0.06399599462747574,-0.04386472702026367,-0.28741204738616943,0.03941069543361664,-0.022176384925842285,-0.2158178687095642,0.027456745505332947,-0.023355960845947266,-0.16004136204719543,0.028443537652492523,-0.13321954011917114,-0.1887700855731964,0.04764460772275925,-0.1290130615234375,-0.2756851613521576,0.03790336474776268,-0.09508591890335083,-0.23649242520332336,0.047694675624370575,-0.07419878244400024,-0.19126838445663452,0.05988942086696625,A
-0.0,0.0,0.0,0.1044449508190155,-0.07540971040725708,-0.06561575084924698,0.16136515140533447,-0.17699718475341797,-0.0985829159617424,0.14172443747520447,-0.2683848738670349,-0.12724116444587708,0.08301520347595215,-0.3255811333656311,-0.14270929992198944,0.02697211503982544,-0.26574984192848206,-0.042046137154102325,0.013482093811035156,-0.31294047832489014,-0.10109790414571762,0.04307624697685242,-0.2197028398513794,-0.12154778838157654,0.04735556244850159,-0.20436418056488037,-0.13099899888038635,-0.06252521276473999,-0.24047762155532837,-0.036453694105148315,-0.06559962034225464,-0.2872600257396698,-0.10533969849348068,-0.019190073013305664,-0.1854507327079773,-0.11397531628608704,-0.02115035057067871,-0.18598541617393494,-0.10794101655483246,-0.14170503616333008,-0.20726162195205688,-0.04217096418142319,-0.145379900932312,-0.2558104693889618,-0.11190031468868256,-0.08976864814758301,-0.16248440742492676,-0.08591340482234955,-0.09229189157485962,-0.16372525691986084,-0.05482858046889305,-0.21161186695098877,-0.16569998860359192,-0.05354435741901398,-0.21345311403274536,-0.21003824472427368,-0.08640701323747635,-0.1620277762413025,-0.14690488576889038,-0.060685914009809494,-0.15854132175445557,-0.1363067626953125,-0.0352192260324955,A
